"selec","View","Channel","start","end","sound.files","Begin Path","File Offset (s)","bottom.freq","top.freq","score","class_fixed","class","org.sound.files","selec.file","detection"
29201,"Spectrogram 1",1,98.5548,98.6058000000004,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",98.5548,13.3548,42.8226,0.8844881,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
2147,"Spectrogram 1",1,98.5581,98.6090999999999,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",98.5581,13.3548,42.8226,0.86975636888423,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29306,"Spectrogram 1",1,98.9035,98.9544999999999,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",98.9035,13.3548,42.8226,0.6464724,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29424,"Spectrogram 1",1,104.6595,104.7105,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",104.6595,13.3548,42.8226,0.4595459,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29236,"Spectrogram 1",1,106.2535,106.3045,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",106.2535,13.3548,42.8226,0.8384663,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29300,"Spectrogram 1",1,107.4295,107.4805,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",107.4295,13.3548,42.8226,0.7248446,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29240,"Spectrogram 1",1,111.4548,111.5058,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",111.4548,13.3548,42.8226,0.8267596,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29274,"Spectrogram 1",1,119.1688,119.2198,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",119.1688,13.3548,42.8226,0.7821304,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29249,"Spectrogram 1",1,122.2735,122.3245,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",122.2735,13.3548,42.8226,0.816348,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29286,"Spectrogram 1",1,123.4935,123.5445,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",123.4935,13.3548,42.8226,0.7569816,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29270,"Spectrogram 1",1,124.9608,125.0118,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",124.9608,13.3548,42.8226,0.7843943,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29235,"Spectrogram 1",1,125.5548,125.6058,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",125.5548,13.3548,42.8226,0.8400101,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29185,"Spectrogram 1",1,131.8908,131.9418,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",131.8908,13.3548,42.8226,0.7246425,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29199,"Spectrogram 1",1,133.5602,133.6112,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",133.5602,13.3548,42.8226,0.9033191,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29216,"Spectrogram 1",1,133.8348,133.8858,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",133.8348,13.3548,42.8226,0.8679484,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29253,"Spectrogram 1",1,134.8122,134.8632,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",134.8122,13.3548,42.8226,0.8067904,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29232,"Spectrogram 1",1,135.3995,135.4505,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",135.3995,13.3548,42.8226,0.8415162,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29206,"Spectrogram 1",1,136.0022,136.0532,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",136.0022,13.3548,42.8226,0.8761463,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29250,"Spectrogram 1",1,137.9502,138.0012,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",137.9502,13.3548,42.8226,0.8136423,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29305,"Spectrogram 1",1,138.9662,139.0172,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",138.9662,13.3548,42.8226,0.6468386,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29264,"Spectrogram 1",1,139.3682,139.4192,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",139.3682,13.3548,42.8226,0.7970818,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29214,"Spectrogram 1",1,139.6535,139.7045,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",139.6535,13.3548,42.8226,0.86907,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29196,"Spectrogram 1",1,141.7502,141.8012,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",141.7502,13.3548,42.8226,0.9047798,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29241,"Spectrogram 1",1,142.2728,142.3238,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",142.2728,13.3548,42.8226,0.8258251,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29278,"Spectrogram 1",1,146.8949,146.9459,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",146.8949,13.3548,42.8226,0.7767681,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
2082,"Spectrogram 1",1,146.8975,146.9485,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",146.8975,13.3548,42.8226,0.438918807730765,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29207,"Spectrogram 1",1,151.9775,152.0285,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",151.9775,13.3548,42.8226,0.8750437,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29225,"Spectrogram 1",1,154.1022,154.1532,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",154.1022,13.3548,42.8226,0.8496944,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29268,"Spectrogram 1",1,154.9809,155.0319,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",154.9809,13.3548,42.8226,0.789151,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29282,"Spectrogram 1",1,156.4949,156.5459,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",156.4949,13.3548,42.8226,0.7665242,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29193,"Spectrogram 1",1,157.4242,157.4752,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",157.4242,13.3548,42.8226,0.9090001,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29290,"Spectrogram 1",1,159.4415,159.4925,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",159.4415,13.3548,42.8226,0.7459519,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29219,"Spectrogram 1",1,160.2589,160.3099,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",160.2589,13.3548,42.8226,0.8608558,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29263,"Spectrogram 1",1,163.1302,163.1812,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",163.1302,13.3548,42.8226,0.7989251,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
2718,"Spectrogram 1",1,163.1329,163.1839,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",163.1329,13.3548,42.8226,0.505290618876757,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29244,"Spectrogram 1",1,165.6002,165.6512,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",165.6002,13.3548,42.8226,0.8211291,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29230,"Spectrogram 1",1,166.2862,166.3372,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",166.2862,13.3548,42.8226,0.8448372,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29247,"Spectrogram 1",1,167.5255,167.5765,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",167.5255,13.3548,42.8226,0.8187576,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29195,"Spectrogram 1",1,168.9155,168.9665,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",168.9155,13.3548,42.8226,0.9057061,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29262,"Spectrogram 1",1,170.6029,170.6539,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",170.6029,13.3548,42.8226,0.7996457,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29299,"Spectrogram 1",1,171.3009,171.3519,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",171.3009,13.3548,42.8226,0.7275745,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29239,"Spectrogram 1",1,172.7696,172.8206,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",172.7696,13.3548,42.8226,0.8291002,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29277,"Spectrogram 1",1,176.2669,176.3179,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",176.2669,13.3548,42.8226,0.7776647,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29213,"Spectrogram 1",1,177.5089,177.5599,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",177.5089,13.3548,42.8226,0.8692141,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29276,"Spectrogram 1",1,179.0636,179.1146,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",179.0636,13.3548,42.8226,0.7803015,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29285,"Spectrogram 1",1,179.7449,179.7959,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",179.7449,13.3548,42.8226,0.7578763,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29296,"Spectrogram 1",1,182.8282,182.8792,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",182.8282,13.3548,42.8226,0.7334083,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29246,"Spectrogram 1",1,183.4396,183.4906,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",183.4396,13.3548,42.8226,0.819856,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29208,"Spectrogram 1",1,187.0716,187.1226,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",187.0716,13.3548,42.8226,0.8726026,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29227,"Spectrogram 1",1,188.1676,188.2186,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",188.1676,13.3548,42.8226,0.8481275,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29190,"Spectrogram 1",1,188.9416,188.9926,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",188.9416,13.3548,42.8226,0.9158366,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29215,"Spectrogram 1",1,189.5436,189.5946,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",189.5436,13.3548,42.8226,0.8689284,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29257,"Spectrogram 1",1,192.6269,192.6779,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",192.6269,13.3548,42.8226,0.8031024,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29267,"Spectrogram 1",1,195.4142,195.4652,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",195.4142,13.3548,42.8226,0.7898774,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29186,"Spectrogram 1",1,196.3702,196.4212,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",196.3702,13.3548,42.8226,0.5839271,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29304,"Spectrogram 1",1,197.4889,197.5399,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",197.4889,13.3548,42.8226,0.6510671,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29260,"Spectrogram 1",1,199.6489,199.6999,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",199.6489,13.3548,42.8226,0.8009743,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29258,"Spectrogram 1",1,200.5049,200.5559,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",200.5049,13.3548,42.8226,0.8019163,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29303,"Spectrogram 1",1,204.2789,204.3299,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",204.2789,13.3548,42.8226,0.6981652,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
29279,"Spectrogram 1",1,205.6229,205.6739,"ch1MPI_2020-01-30_12-27-12_0000189.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-30_12-27-12_0000189.wav",205.6229,13.3548,42.8226,0.771315,"call","call","ch1MPI_2020-01-30_12-27-12_0000189.wav","raven_selection_table_calls.txt","automatic"
